coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +66.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +63.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +63.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +66.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +63.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +56.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.81 V  
curr1:       1000.00 uA 

dell_smm-virtual-0
Adapter: Virtual device
fan1:        3162 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  3952   588   8800
 0.0  3952   752   8964
 0.0  4816  9076  17292
 0.0  4816  9076  17292
 0.0  5928  9188  17404
 0.0  6188 50808 320660
 0.1  8036 52788 322640
 0.1 10148 54768 324620
 0.1 11996 56880 326732
 0.1 14108 58860 328712
 0.1 15956 60840 330692
 0.2 18068 62820 332672
 0.2 19916 64800 334652
 0.2 22028 66780 336632
 0.2 23876 68760 338612
 0.3 25988 70740 340592
 0.3 27836 72720 342572
 0.3 29948 74700 344552
 0.3 31796 76680 346532
 0.4 33908 78660 348512
 0.4 36020 80640 350492
 0.4 37868 82620 352472
 0.5 39980 84732 354584
 0.5 41828 86712 356564
 0.5 43940 88692 358544
 0.5 46052 90672 360524
 0.5 47900 92784 362636
 0.6 50012 94764 364616
 0.6 51860 96612 366464
 0.6 53972 98592 368444
 0.6 55820 100704 370556
 0.7 57932 102684 372536
 0.7 59780 104664 374516
 0.7 61892 106644 376496
 0.7 63740 108624 378476
 0.8 65852 110604 380456
 0.8 67700 112452 382304
 0.8 69548 114432 384284
 0.8 71660 116280 386132
 0.9 73508 118260 388112
