coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +68.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +68.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +65.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +62.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +61.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +56.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.81 V  
curr1:       1000.00 uA 

dell_smm-virtual-0
Adapter: Virtual device
fan1:           0 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  3904   752   8964
 0.0  4808   884   9096
 0.0  4808  9076  17292
 0.0  5824 50676 320528
 0.0  6468 51336 321188
 0.1  8580 53316 323168
 0.1 10428 55164 325016
 0.1 12336 57144 326996
 0.1 14184 58992 328844
 0.2 16032 60840 330692
 0.2 18144 62688 332540
 0.2 19992 64668 334520
 0.2 21840 66516 336368
 0.2 23688 68364 338216
 0.3 25536 70344 340196
 0.3 27648 72324 342176
 0.3 29496 74172 344024
 0.3 31608 76152 346004
 0.4 33456 78132 347984
 0.4 35304 80112 349964
 0.4 37416 82092 351944
 0.4 39264 83940 353792
 0.5 41376 85920 355772
 0.5 43224 87900 357752
 0.5 45072 89880 359732
 0.5 47184 91728 361580
 0.6 49032 93708 363560
 0.6 50880 95556 365408
 0.6 52728 97536 367388
 0.6 54840 99516 369368
 0.7 56688 101364 371216
 0.7 58536 103344 373196
 0.7 60648 105324 375176
 0.7 62496 107304 377156
 0.8 64344 109152 379004
 0.8 66456 111132 380984
 0.8 68304 112980 382832
 0.8 70152 114960 384812
 0.9 72264 116808 386660
 0.9 74112 118788 388640
 0.9 75960 120636 390488
 0.9 77808 122616 392468
 0.9 79920 124596 394448
 1.0 81768 126444 396296
 1.0 83616 128424 398276
 1.0 85728 130404 400256
 1.0 87576 132252 402104
 1.1 89688 134232 404084
 1.1 91536 136212 406064
 1.1 93384 138060 407912
 1.1 95232 140040 409892
 1.2 97344 141888 411740
 1.2 99192 143868 413720
 1.2 101040 145848 415700
 1.2 103152 147828 417680
 1.3 105000 149808 419660
 1.3 107372 152184 421508
 1.3 108428 153028 421508
 1.3 109484 153932 421508
 1.3 110276 154856 421508
 1.3 111332 155764 421508
 1.3 111860 156524 421508
 1.4 113180 157612 421508
 1.4 113972 158512 421508
 1.4 115028 159440 421508
 1.4 115820 160344 421508
 1.4 116612 161252 421508
 1.4 117932 162436 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 117932 162460 421508
 1.4 118988 163516 422564
 1.5 120836 165628 424676
 1.5 122948 167476 426524
 1.5 124796 169456 428504
 1.5 126644 171304 430352
 1.6 128756 173284 432332
 1.6 130604 175264 434312
 1.6 132976 177660 436028
 1.6 133768 178492 436028
 1.6 134560 179412 436028
 1.6 135616 180292 436028
 1.7 136144 181056 436028
 1.7 136936 181660 436028
 1.7 137728 182492 436028
 1.7 138520 183344 436028
 1.7 138784 183680 436028
 1.7 140104 184792 436028
 1.7 140896 185588 436028
 1.7 141688 186384 436028
 1.7 142480 187176 436028
 1.7 143272 188012 436028
 1.8 144064 188968 436028
 1.8 145120 189916 436028
 1.8 145912 190632 436028
 1.8 146704 191432 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147232 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 191928 436028
 1.8 147296 192064 436164
 1.8 147296 192148 436164
 1.8 147296 192148 436164
 1.8 147296 192148 436164
 1.8 145292 189700 433716
 1.8 144220 173316 417324
 1.8 144220 173316 417324
 1.8 144220 173316 417324
 0.0     0     0      0
