coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +72.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +71.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +70.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +70.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +73.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +55.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.94 V  
curr1:       1000.00 uA 

dell_smm-virtual-0
Adapter: Virtual device
fan1:        3177 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.1 12880 13340  19212
 0.7 62832 102940 108812
 0.8 68976 102940 108812
 1.6 132552 166420 172292
 1.6 132552 166420 172292
 1.6 132552 166420 172292
 1.9 154844 188464 194336
 2.4 193388 227140 233012
 2.9 232196 266080 271952
 3.3 271268 305020 310892
 3.8 310076 343960 349832
 4.4 351788 385540 391412
 4.8 390332 424216 430088
 5.3 429140 463024 468896
 5.8 468476 502360 508232
 6.3 510452 544204 550076
 6.8 548732 582616 588488
 7.3 588068 621820 627692
 7.8 626876 660628 666500
 8.3 665948 699700 705572
 8.8 705548 739432 745304
 9.3 744620 778504 784376
 9.8 783692 817312 823184
10.3 823820 857572 863444
10.7 863156 896908 902780
11.2 903284 937036 942908
11.7 941828 975580 981452
12.2 980108 1013992 1019864
12.7 1019444 1053196 1059068
13.2 1059572 1093324 1099196
13.7 1101284 1135036 1140908
14.2 1142732 1176616 1182488
14.7 1182596 1216480 1222352
15.2 1220612 1254496 1260368
15.7 1260212 1293964 1299836
16.2 1299812 1333564 1339436
16.7 1339148 1372900 1378772
17.2 1378748 1412500 1418372
17.7 1420460 1454344 1460216
18.2 1460588 1494340 1500212
18.7 1499396 1533148 1539020
19.2 1538732 1572352 1578224
19.7 1579124 1612876 1618748
20.2 1618724 1652608 1658480
20.7 1658588 1692208 1698080
21.2 1697660 1731544 1737416
21.7 1736732 1770484 1776356
22.2 1776860 1810744 1816616
22.7 1819100 1852984 1858856
23.2 1858436 1892320 1898192
23.8 1903316 1937068 1942940
24.3 1943180 1976800 1982672
24.8 1985684 2019436 2025308
25.3 2024756 2058376 2064248
25.8 2066468 2100352 2106224
26.3 2105804 2139424 2145296
26.8 2146988 2180872 2186744
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.0 2163884 2197636 2203508
27.2 2177312 2214392 2220264
27.5 2203064 2264312 2270184
27.8 2228672 2264312 2270184
28.1 2253240 2330872 2336744
28.5 2280168 2330872 2336744
28.8 2304488 2463992 2469864
29.1 2328776 2463992 2469864
29.4 2355176 2463992 2469864
29.7 2377616 2463992 2469864
30.0 2402168 2463992 2469864
30.3 2424872 2463992 2469864
30.6 2453448 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
30.9 2476680 2730232 2736104
