coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +64.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +61.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +64.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +61.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +60.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +52.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.81 V  
curr1:       1000.00 uA 

dell_smm-virtual-0
Adapter: Virtual device
fan1:        2716 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  2240   424   8636
 0.0  3900   752   8964
 0.0  4884   884   9096
 0.0  4884  9076  17292
 0.0  5932  9188  17404
 0.0  6192 50808 320660
 0.1  8040 52788 322640
 0.1  9888 54768 324620
 0.1 12000 56748 326600
 0.1 14112 58728 328580
 0.1 15960 60708 330560
 0.2 18072 62688 332540
 0.2 19920 64800 334652
 0.2 22032 66780 336632
 0.2 23880 68760 338612
 0.3 25992 70740 340592
 0.3 27840 72720 342572
 0.3 29952 74700 344552
 0.3 31800 76680 346532
 0.4 33912 78660 348512
 0.4 35760 80640 350492
 0.4 37872 82620 352472
 0.4 39720 84600 354452
 0.5 41832 86580 356432
 0.5 43944 88560 358412
 0.5 45792 90672 360524
 0.5 47904 92652 362504
 0.6 50016 94764 364616
 0.6 51864 96744 366596
 0.6 53976 98724 368576
 0.6 55824 100704 370556
 0.7 57936 102684 372536
 0.7 59784 104664 374516
 0.7 61896 106644 376496
 0.8 64008 108624 378476
 0.8 65856 110736 380588
 0.8 67968 112716 382568
 0.8 69816 114696 384548
 0.8 71928 116676 386528
 0.9 73776 118656 388508
 0.9 75888 120636 390488
