coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +61.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +59.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +58.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +60.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +58.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +52.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.81 V  
curr1:       1000.00 uA 

dell_smm-virtual-0
Adapter: Virtual device
fan1:        3186 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  3888   588   8800
 0.0  4900   752   8964
 0.0  4900  9076  17292
 0.0  6032  9188  17404
 0.1  8336 50808 320660
 0.1 10184 52656 322508
 0.1 12032 54636 324488
 0.1 13940 56616 326468
 0.2 16052 58596 328448
 0.2 17900 60576 330428
 0.2 19748 62424 332276
 0.2 21860 64404 334256
 0.2 23972 66516 336368
 0.3 25820 68496 338348
 0.3 27932 70476 340328
 0.3 29780 72456 342308
 0.3 31892 74568 344420
 0.4 34004 76416 346268
 0.4 35852 78396 348248
 0.4 37964 80376 350228
 0.4 39812 82488 352340
 0.5 41924 84468 354320
 0.5 43772 86448 356300
 0.5 45884 88428 358280
 0.5 47732 90408 360260
 0.6 49844 92388 362240
 0.6 51956 94500 364352
 0.6 53804 96480 366332
 0.6 55916 98460 368312
 0.7 58028 100440 370292
 0.7 59876 102420 372272
 0.7 61988 104400 374252
 0.7 63836 106380 376232
 0.8 65948 108360 378212
 0.8 67796 110340 380192
 0.8 69908 112320 382172
 0.8 71756 114300 384152
 0.9 73604 116280 386132
 0.9 75716 118392 388244
 0.9 77828 120372 390224
 0.9 79676 122220 392072
 1.0 81788 124332 394184
 1.0 83636 126312 396164
 1.0 85748 128292 398144
 1.0 87596 130140 399992
 1.1 89708 132252 402104
 1.1 91556 134100 403952
 1.1 93404 136080 405932
 1.1 95516 138060 407912
 1.2 97364 140040 409892
 1.2 99476 142020 411872
 1.2 101324 144000 413852
 1.2 103436 145980 415832
 1.3 105284 147828 417680
 1.3 107396 149940 419792
 1.3 109244 151920 421772
 1.3 111356 153900 423752
 1.4 113204 155880 425732
 1.4 115316 157860 427712
 1.4 117164 159840 429692
 1.4 119276 161820 431672
 1.5 121124 163800 433652
 1.5 122968 165632 434708
 1.5 124024 166572 434708
 1.5 124816 167560 434708
 1.5 125872 168548 434708
 1.5 126928 169540 434708
 1.5 127720 170456 434708
 1.6 128776 171492 434708
 1.6 129832 172540 434708
 1.6 130888 173460 434708
 1.6 131680 174380 434708
 1.6 132472 175260 434708
 1.6 133792 176456 434708
 1.6 134584 177264 434708
 1.6 135640 178208 434708
 1.7 136432 179140 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 136960 179616 434708
 1.7 138016 180408 435500
 1.7 139864 182520 437612
 1.7 141976 184500 439592
 1.7 143824 186480 441572
 1.8 145936 188460 443552
 1.8 147784 190440 445532
 1.8 149896 192420 447512
 1.8 151744 194400 449492
 1.9 153856 196380 451472
 1.9 155704 198360 453452
 1.9 157816 200340 455432
 1.9 159664 202320 457412
 2.0 161776 204168 459260
 2.0 163888 206280 461372
 2.0 165736 208260 463352
 2.0 167848 210372 465464
 2.1 169696 212352 467444
 2.1 171808 214332 469424
 2.1 173920 216444 471536
 2.1 175768 218292 473384
 2.2 177880 220404 475496
 2.2 179728 222384 477476
 2.2 181840 224364 479456
 2.2 183688 226344 481436
 2.3 185800 228324 483416
 2.3 187648 230304 485396
 2.3 189760 232284 487376
 2.3 191608 234264 489356
 2.4 193720 236244 491336
 2.4 196096 238620 493712
 2.4 198208 240600 495692
 2.5 200056 242580 497672
 2.5 202168 244692 499784
 2.5 204016 246672 501764
 2.5 206128 248652 503744
 2.6 208240 250632 505724
 2.6 210088 252612 507704
 2.6 211936 254592 509684
 2.6 213784 256308 511400
 2.6 213784 256308 511400
 2.6 213784 256308 511400
 2.6 213784 256348 511400
 2.6 213784 256360 511400
 2.6 213784 256364 511400
 2.6 213784 256384 511400
 2.6 215624 258188 511400
 2.7 217736 260464 511400
 2.7 220112 262776 511400
 2.7 221432 263952 511400
 2.7 221432 263952 511400
 2.7 222488 264884 511400
 2.8 224864 267216 511400
 2.8 226712 269368 511400
 2.8 229088 271520 511400
 2.8 230408 272660 511400
 2.8 230672 272988 511400
 2.9 232256 274752 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
 2.9 232784 275204 511400
