coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +61.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +61.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +60.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +60.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +60.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +56.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.60 V  
curr1:            N/A  

dell_smm-virtual-0
Adapter: Virtual device
fan1:        3184 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.8 70764 102792 113792
 1.0 83052 102792 113792
 1.0 83052 102792 113792
 1.0 85100 102792 113792
 1.0 85100 102792 113792
 1.0 85100 102792 113792
 1.0 85100 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89196 102792 113792
 1.1 89372 102792 113792
 1.1 89900 102792 113792
 1.1 90164 102792 113792
 1.1 91220 102792 113792
 1.1 91220 102792 113792
 1.1 91484 102792 113792
 1.1 92540 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93332 102792 113792
 1.1 93596 102792 113792
 1.1 93860 102792 113792
 1.1 94916 102792 113792
 1.1 95444 102792 113792
 1.1 95444 102792 113792
 1.1 95708 102792 113792
 1.2 96764 102792 113792
 1.2 97820 102792 113792
 1.2 98348 102792 113792
 1.2 99404 102792 113792
 1.2 99404 102792 113792
 1.2 99404 102792 113792
 1.2 99404 102792 113792
 1.2 99404 102792 113792
 1.2 99404 102792 113792
 1.2 99668 102792 113792
 1.2 100724 102792 113792
 1.2 101780 102792 113792
 1.2 102572 102792 113792
 1.2 103100 102792 113792
 1.2 103628 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
 1.3 105740 102792 113792
