,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
20000,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024,11024
22000,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876,11876
24000,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748,12748
26000,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632,13632
28000,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704,14704
30000,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576,15576
32000,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668,15668
34000,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044,17044
36000,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912,17912
38000,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800,18800
40000,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980,19980
42000,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852,20852
44000,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700,21700
46000,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572,22572
48000,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440,23440
50000,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308,24308
52000,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184,25184
54000,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036,26036
56000,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912,26912
58000,27804,340,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804,27804
60000,29140,25680,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140,29140
62000,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012
64000,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880,30880
66000,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760,32760
68000,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764,33764
70000,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636,34636
72000,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512,35512
