m|k - RSS (KB),100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
52000, 28460, 28472, 28540, 28536, 28408, 28440, 28448, 28404, 28404, 28532, 28536, 28464, 28452, 28464, 28440, 28536, 28468, 28452, 28464, 28536, 28468, 28396, 28536, 28468, 28544, 28468, 28396, 28340, 28520, 28360, 28468, 28468, 28436, 28532, 28536, 28404, 28544, 28540, 28440, 28440, 28456, 28440, 28540, 28448, 28440, 28448, 28540, 28468, 28404, 28544
54000, 29300, 29272, 29248, 29304, 29360, 29300, 29380, 29384, 29244, 29380, 29376, 29372, 29316, 29308, 29372, 29360, 29284, 29284, 29304, 29384, 29276, 29320, 29316, 29376, 29372, 29300, 29376, 29372, 29296, 29300, 29372, 29304, 29200, 29284, 29372, 29224, 29304, 29372, 29388, 29232, 29220, 29240, 29376, 29284, 29384, 29276, 29356, 29296, 29296, 29304
56000, 30328, 30412, 30408, 30496, 30424, 30388, 30352, 30468, 30408, 30396, 30316, 30316, 30472, 30484, 30288, 30344, 30416, 30420, 30384, 30328, 30488, 30416, 30468, 30352, 30496, 30356, 30412, 30408, 30412, 30496, 30468, 30468, 30420, 30472, 30396, 30412, 30412, 30416, 30360, 30412, 30348, 30324, 30396, 30496, 30432, 30392, 30420, 30356, 30396, 30344
58000, 31328, 31192, 31324, 31260, 31228, 31248, 31124, 31244, 31304, 31316, 31328, 31180, 31164, 31256, 31116, 31252, 31228, 31252, 31180, 31252, 31328, 31316, 31332, 31252, 31216, 31240, 31188, 31328, 31304, 31184, 31240, 31328, 31220, 31264, 31248, 31184, 31176, 31224, 31240, 31328, 31304, 31160, 31228, 31244, 31248, 31188, 31320, 31252, 31316, 31216
60000, 32752, 32756, 32752, 32672, 32676, 32680, 32672, 32592, 32648, 32728, 32640, 32676, 32588, 32740, 32724, 32672, 32756, 32748, 32580, 32640, 32608, 32744, 32676, 32676, 32668, 32584, 32652, 32616, 32724, 32604, 32676, 32668, 32668, 32676, 32648, 32740, 32724, 32740, 32584, 32644, 32684, 32580, 32652, 32740, 32644, 32668, 32672, 32648, 32600, 32652
62000, 33604, 33620, 33620, 33680, 33552, 33736, 33680, 33608, 33748, 33684, 33600, 33672, 33760, 33596, 33668, 33760, 33684, 33680, 33680, 33752, 33616, 33684, 33616, 33584, 33748, 33756, 33708, 33748, 33756, 33588, 33688, 33680, 33676, 33756, 33668, 33680, 33592, 33676, 33760, 33656, 33736, 33584, 33692, 33732, 33760, 33612, 33752, 33752, 33584, 33608
64000, 34720, 34528, 34596, 34800, 34796, 34664, 34800, 34468, 34512, 34596, 34792, 34600, 34800, 34604, 34600, 34508, 34724, 34720, 34600, 34600, 34484, 34780, 34664, 34600, 34720, 34704, 34596, 34496, 34524, 34720, 34796, 34704, 34704, 34528, 34604, 34472, 34704, 34508, 34608, 34800, 34668, 34796, 34516, 34600, 34496, 34708, 34796, 34512, 34528, 34512
66000, 35656, 35696, 35708, 35640, 35636, 35616, 35628, 35636, 35632, 35472, 35712, 35716, 35640, 35652, 35608, 35692, 35572, 35640, 35512, 35568, 35624, 35620, 35584, 35572, 35556, 35640, 35540, 35484, 35692, 35624, 35624, 35644, 35644, 35584, 35576, 35540, 35712, 35568, 35512, 35644, 35636, 35648, 35712, 35624, 35708, 35716, 35576, 35724, 35652, 35572
68000, 36412, 36476, 36556, 36488, 36544, 36392, 36496, 36488, 36404, 36560, 36472, 36452, 36340, 36472, 36472, 36360, 36488, 36560, 36492, 36360, 36468, 36472, 36472, 36424, 36476, 36556, 36476, 36488, 36364, 36484, 36500, 36484, 36364, 36488, 36432, 36420, 36472, 36424, 36564, 36464, 36564, 36540, 36468, 36492, 36564, 36472, 36416, 36544, 36432, 36408
70000, 37592, 37612, 37608, 37676, 37524, 37620, 37516, 37684, 37584, 37576, 37536, 37532, 37536, 37564, 37616, 37512, 37596, 37656, 37568, 37580, 37612, 37612, 37544, 37588, 37536, 37484, 37536, 37516, 37608, 37512, 37584, 37672, 37680, 37576, 37480, 37684, 37512, 37676, 37520, 37504, 37660, 37536, 37524, 37612, 37680, 37508, 37532, 37604, 37680, 37672
