,10000000,20000000,30000000,40000000,50000000,60000000,70000000,80000000,90000000,100000000,110000000,120000000,130000000,140000000,150000000,160000000,170000000,180000000,190000000,200000000,210000000,220000000,230000000,240000000,250000000,260000000,270000000,280000000,290000000,300000000,310000000,320000000,330000000,340000000,350000000,360000000,370000000,380000000,390000000,400000000,410000000,420000000,430000000,440000000,450000000,460000000,470000000,480000000,490000000,500000000
38000,39668,51956,76532,76532,76532,125684,125684,125684,125684,125684,223988,223988,223988,223988,223988,223988,223988,223988,223988,223988,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,420596,813812,813812,813812,813812,813812,813812,813812,813812,813812,813812
40000,40848,53136,77712,77712,77712,126864,126864,126864,126864,126864,225168,225168,225168,225168,225168,225168,225168,225168,225168,225168,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,421776,814992,814992,814992,814992,814992,814992,814992,814992,814992,814992
42000,41720,54008,78584,78584,78584,127736,127736,127736,127736,127736,226040,226040,226040,226040,226040,226040,226040,226040,226040,226040,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,422648,815864,815864,815864,815864,815864,815864,815864,815864,815864,815864
44000,42568,54856,79432,79432,79432,128584,128584,128584,128584,128584,226888,226888,226888,226888,226888,226888,226888,226888,226888,226888,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,423496,816712,816712,816712,816712,816712,816712,816712,816712,816712,816712
46000,43440,55728,80304,80304,80304,129456,129456,129456,129456,129456,227760,227760,227760,227760,227760,227760,227760,227760,227760,227760,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,424368,817584,817584,817584,817584,817584,817584,817584,817584,817584,817584
48000,44308,56596,81172,81172,81172,130324,130324,130324,130324,130324,228628,228628,228628,228628,228628,228628,228628,228628,228628,228628,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,425236,818452,818452,818452,818452,818452,818452,818452,818452,818452,818452
50000,45176,57464,82040,82040,82040,131192,131192,131192,131192,131192,229496,229496,229496,229496,229496,229496,229496,229496,229496,229496,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,426104,819320,819320,819320,819320,819320,819320,819320,819320,819320,819320
52000,46052,58340,82916,82916,82916,132068,132068,132068,132068,132068,230372,230372,230372,230372,230372,230372,230372,230372,230372,230372,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,426980,820196,820196,820196,820196,820196,820196,820196,820196,820196,820196
54000,46904,59192,83768,83768,83768,132920,132920,132920,132920,132920,231224,231224,231224,231224,231224,231224,231224,231224,231224,231224,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,427832,821048,821048,821048,821048,821048,821048,821048,821048,821048,821048
56000,47780,60068,84644,84644,84644,133796,133796,133796,133796,133796,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,428708,821924,821924,821924,821924,821924,821924,821924,821924,821924,821924
58000,48672,60960,85536,85536,85536,134688,134688,134688,134688,134688,232992,232992,232992,232992,232992,232992,232992,232992,232992,232992,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,429600,822816,822816,822816,822816,822816,822816,822816,822816,822816,822816
60000,50008,62296,86872,86872,86872,136024,136024,136024,136024,136024,234328,234328,234328,234328,234328,234328,234328,234328,234328,234328,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,430936,824152,824152,824152,824152,824152,824152,824152,824152,824152,824152
62000,50880,63168,87744,87744,87744,136896,136896,136896,136896,136896,235200,235200,235200,235200,235200,235200,235200,235200,235200,235200,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,431808,825024,825024,825024,825024,825024,825024,825024,825024,825024,825024
64000,51748,64036,88612,88612,88612,137764,137764,137764,137764,137764,236068,236068,236068,236068,236068,236068,236068,236068,236068,236068,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,432676,825892,825892,825892,825892,825892,825892,825892,825892,825892,825892
