,505000,510000,515000,520000,525000,530000,535000,540000,545000,550000,555000,560000,565000,570000,575000,580000,585000,590000,595000,600000,605000,610000,615000,620000,625000,630000,635000,640000,645000,650000,655000,660000,665000,670000,675000,680000,685000,690000,695000,700000,705000,710000,715000,720000,725000,730000,735000,740000,745000,750000
2000,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912,10912
4000,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884
6000,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984,12984
8000,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028,14028
10000,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720,14720
12000,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804,15804
14000,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692,16692
16000,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512,17512
18000,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652
20000,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596,19596
22000,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448,20448
24000,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320,21320
26000,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204,22204
28000,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276,23276
30000,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148,24148
32000,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240,24240
34000,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616,25616
36000,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484,26484
38000,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372,27372
40000,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552,28552
42000,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424,29424
44000,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272,30272
46000,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144,31144
48000,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012,32012
50000,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880,32880
52000,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756,33756
54000,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608,34608
56000,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484,35484
58000,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376,36376
60000,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712,37712
62000,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584,38584
64000,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452,39452
66000,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332,41332
68000,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336,42336
70000,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208,43208
72000,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084,44084
74000,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956
76000,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820,45820
78000,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696,46696
80000,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568
82000,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440,48440
84000,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320,49320
86000,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212,50212
88000,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088,51088
90000,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652,52652
92000,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528,53528
94000,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404,54404
96000,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276,55276
98000,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140,56140
100000,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008,57008
