radeon-pci-0100
Adapter: PCI adapter
 189  1.3       04:54
 188  1.3       04:55
 188  1.3       04:56
 188  1.3       04:57
 187  1.3       04:58
 187  1.3       04:59
 187  1.3       05:00
 186  1.3       05:01
 186  1.3       05:02
 186  1.3       05:03
 185  1.3       05:05
 184  1.3       05:06
 184  1.3       05:07
 184  1.3       05:08
 183  1.3       05:09
 183  1.3       05:10
 183  1.3       05:11
 182  1.3       05:12
 182  1.3       05:13
 182  1.3       05:14
 181  1.3       05:15
 181  1.3       05:16
 181  1.3       05:17
 180  1.3       05:19
 180  1.3       05:20
 179  1.3       05:21
 179  1.3       05:22
 179  1.3       05:23
 179  1.3       05:24
 178  1.3       05:25
 178  1.3       05:26
 177  1.3       05:27
 177  1.3       05:28
 177  0.0       05:29
 177  1.3       05:30
 176  1.3       05:31
 176  1.3       05:32
 175  1.3       05:34
 175  1.3       05:35
 175  1.3       05:36
 174  1.3       05:37
 174  1.3       05:38
 174  1.3       05:39
 174  1.3       05:40
 174  1.3       05:41
 173  1.3       05:42
 173  1.3       05:43
 173  1.3       05:44
 173  1.3       05:45
 172  1.3       05:46
 172  1.3       05:48
 171  1.3       05:49
 171  1.3       05:50
 171  1.3       05:51
 171  1.3       05:52
 170  1.3       05:53
 170  1.3       05:54
 170  1.3       05:55
 170  1.3       05:56
 169  1.3       05:57
 169  1.3       05:58
 169  1.3       05:59
 169  1.3       06:00
 168  1.3       06:01
 168  1.3       06:03
 167  1.3       06:04
 167  1.3       06:05
 167  1.3       06:06
 167  1.3       06:07
 166  1.3       06:08
 166  1.3       06:09
 166  1.3       06:10
 166  1.3       06:11
 166  1.3       06:12
 166  1.3       06:13
 165  1.3       06:14
 165  1.3       06:15
 165  1.3       06:17
 164  1.3       06:18
 164  1.3       06:19
 164  1.3       06:20
 164  1.3       06:21
 164  1.3       06:22
 164  1.3       06:23
 164  1.3       06:24
 163  1.3       06:25
 163  1.3       06:26
 163  1.3       06:27
 163  1.3       06:28
 163  1.3       06:29
 163  1.3       06:30
 162  1.3       06:32
 162  1.3       06:33
 162  1.3       06:34
 162  1.3       06:35
 161  1.3       06:36
 161  1.3       06:37
 161  1.3       06:38
 161  1.3       06:39
 161  1.3       06:40
 160  1.3       06:41
 160  1.3       06:42
 160  1.3       06:43
 160  1.3       06:44
 160  1.3       06:45
 159  1.3       06:47
 159  1.3       06:48
 159  1.3       06:49
 159  1.3       06:50
 159  1.3       06:51
 158  1.3       06:52
 158  1.3       06:53
 158  1.3       06:54
 158  1.3       06:55
 158  1.3       06:56
 157  1.3       06:57
 157  1.3       06:58
 157  1.3       06:59
 157  1.3       07:00
 156  1.3       07:02
 156  1.3       07:03
 156  1.3       07:04
 156  1.3       07:05
 156  1.3       07:06
 156  1.3       07:07
 155  1.3       07:08
 155  1.3       07:09
 155  1.3       07:10
 155  1.3       07:11
 155  1.3       07:12
 155  1.3       07:13
 155  1.3       07:14
 154  1.3       07:16
 154  1.3       07:17
 154  1.3       07:18
 154  1.3       07:19
 153  1.3       07:20
 153  1.3       07:21
 153  1.3       07:22
 153  1.3       07:23
 153  1.3       07:24
 153  1.3       07:25
 153  1.3       07:26
 153  1.3       07:27
 153  1.3       07:28
 152  1.3       07:29
 152  1.3       07:31
 152  1.3       07:32
 152  1.3       07:33
 152  1.3       07:34
 152  1.3       07:35
 152  1.3       07:36
 151  1.3       07:37
 151  1.3       07:38
 151  1.3       07:39
 151  1.3       07:40
 151  1.3       07:41
 151  1.3       07:42
 151  1.3       07:43
 151  1.3       07:44
 150  1.3       07:46
 150  1.3       07:47
 150  1.3       07:48
 150  1.3       07:49
 150  1.3       07:50
 150  1.3       07:51
 150  1.3       07:52
 149  1.3       07:53
 149  1.3       07:54
 149  1.3       07:55
 149  1.3       07:56
 149  1.3       07:57
 149  1.3       07:58
 149  1.3       07:59
 148  1.3       08:01
 148  1.3       08:02
 148  1.3       08:03
 148  1.3       08:04
 148  1.3       08:05
 148  1.3       08:06
 148  1.3       08:07
 147  1.3       08:08
 147  1.3       08:09
 147  1.3       08:10
 147  1.3       08:11
 147  1.3       08:12
 147  1.3       08:13
 147  1.3       08:14
 146  1.3       08:16
 146  1.3       08:17
 146  1.3       08:18
 146  1.3       08:19
 146  1.3       08:20
 146  1.3       08:21
 146  1.3       08:22
 145  1.3       08:23
 145  1.3       08:24
 145  1.3       08:25
 145  1.3       08:26
 145  1.3       08:27
 145  1.3       08:28
 144  1.3       08:30
 144  1.3       08:31
 144  1.3       08:32
 144  1.3       08:33
 144  1.3       08:34
 144  1.3       08:35
 143  1.3       08:36
 143  1.3       08:37
 143  1.3       08:38
 143  1.3       08:39
 143  1.3       08:40
 143  1.3       08:41
 143  1.3       08:42
 142  1.3       08:44
 142  1.3       08:45
 142  1.3       08:46
 142  1.3       08:47
 142  1.3       08:48
 141  1.3       08:49
 141  1.3       08:50
 141  1.3       08:51
 141  1.3       08:52
 141  1.3       08:53
 141  1.3       08:54
 141  1.3       08:55
 140  1.3       08:56
 140  1.3       08:58
 140  1.3       08:59
 140  1.3       09:00
 140  1.3       09:01
 139  1.3       09:02
 139  1.3       09:03
 139  1.3       09:04
 139  1.3       09:05
 139  1.3       09:06
 139  1.3       09:07
 139  1.3       09:08
 138  1.3       09:09
 138  1.3       09:10
 138  1.3       09:12
 138  1.3       09:13
 138  1.3       09:14
 138  1.3       09:15
 137  1.3       09:16
 137  1.3       09:17
 137  1.3       09:18
 137  1.3       09:19
 137  1.3       09:20
 137  1.3       09:21
 137  1.3       09:22
 136  1.3       09:23
 136  1.3       09:24
 136  1.3       09:25
 136  1.3       09:27
 136  1.3       09:28
