radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

dell_smm-virtual-0
Adapter: Virtual device
fan1:        2679 RPM

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.88 V  
curr1:       1000.00 uA 

coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +47.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +45.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +45.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +44.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +45.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +45.0°C  

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%CPU %MEM     ELAPSED
 0.0  0.5       00:00
 197  3.8       00:01
 326  5.1       00:02
 291  7.8       00:03
 192  8.3       00:05
 218  8.3       00:06
 237  8.3       00:07
 228  8.3       00:08
 206  8.3       00:09
 220  8.3       00:10
 232  8.3       00:11
 228  8.3       00:12
 205  8.3       00:14
 225  8.3       00:15
 225  8.3       00:16
 218  8.3       00:17
 225  8.3       00:18
 231  8.3       00:19
 229  8.3       00:20
 216  8.3       00:22
 227  8.3       00:23
 227  8.3       00:24
 222  8.3       00:25
 226  8.3       00:26
 231  8.3       00:27
 221  8.3       00:29
 218  8.3       00:30
 227  8.3       00:31
 227  8.3       00:32
 224  8.3       00:33
 228  8.3       00:34
 231  8.3       00:35
 223  8.3       00:37
 221  8.3       00:38
 227  8.3       00:39
 228  8.3       00:40
 225  8.3       00:41
 228  8.3       00:42
 231  8.3       00:43
 225  8.3       00:45
 222  8.3       00:46
 228  8.3       00:47
 228  8.3       00:48
 226  8.3       00:49
 228  8.3       00:50
 231  8.3       00:51
 225  8.3       00:53
 224  8.3       00:54
 228  8.3       00:55
 228  8.3       00:56
 226  8.3       00:57
 228  8.3       00:58
 230  8.3       00:59
 226  8.3       01:01
 224  8.3       01:02
 228  8.3       01:03
 228  8.3       01:04
 227  8.3       01:05
 228  8.3       01:06
 230  8.3       01:07
 227  8.3       01:09
 225  8.3       01:10
 228  8.3       01:11
 228  8.3       01:12
 227  8.3       01:13
 229  8.3       01:14
 230  8.3       01:15
 227  8.3       01:17
 226  8.3       01:18
 229  8.3       01:19
 229  8.3       01:20
 227  8.3       01:21
 229  8.3       01:22
 231  8.3       01:23
 227  8.3       01:25
 227  8.3       01:26
 230  8.3       01:27
 229  8.3       01:28
 228  8.3       01:29
 229  8.3       01:30
 228  8.3       01:32
 227  8.3       01:33
 227  8.3       01:34
 229  8.3       01:35
 229  8.3       01:36
 227  8.3       01:37
 229  8.3       01:38
 228  8.3       01:40
 227  8.3       01:41
 225  8.3       01:42
 228  8.3       01:43
 228  8.3       01:44
 228  8.3       01:45
 228  8.3       01:46
 228  8.3       01:48
 227  8.3       01:49
 226  8.3       01:50
 228  8.3       01:51
 229  8.3       01:52
 228  8.3       01:53
 228  8.3       01:54
 230  8.3       01:55
 227  8.3       01:57
 226  8.3       01:58
 228  8.3       01:59
 229  8.3       02:00
 228  8.3       02:01
 228  8.3       02:02
 230  8.3       02:03
 227  8.3       02:05
 226  8.3       02:06
 228  8.3       02:07
 228  8.3       02:08
 227  8.3       02:09
 227  8.3       02:10
 229  8.3       02:11
 229  8.3       02:12
 226  8.3       02:14
 228  8.3       02:15
 228  8.3       02:16
 228  8.3       02:17
 228  8.3       02:18
 229  8.3       02:19
 229  8.3       02:20
 226  8.3       02:22
 228  8.3       02:23
 228  8.3       02:24
 227  8.3       02:25
 228  8.3       02:26
 229  8.3       02:27
 229  8.3       02:28
 226  8.3       02:30
 228  8.3       02:31
 228  8.3       02:32
 227  8.3       02:33
 228  8.3       02:34
 229  8.3       02:35
 229  8.3       02:36
 226  8.3       02:38
 228  8.3       02:39
 228  8.3       02:40
 227  8.3       02:41
 228  8.3       02:42
 229  8.3       02:43
 229  8.3       02:44
 227  8.3       02:46
 229  8.3       02:47
 228  8.3       02:48
 228  8.3       02:49
 229  8.3       02:50
 229  8.3       02:51
 229  8.3       02:52
 227  8.3       02:54
 228  8.3       02:55
 228  8.3       02:56
 228  8.3       02:57
 229  8.3       02:58
 229  8.3       02:59
 229  8.3       03:00
 228  8.3       03:02
 229  8.3       03:03
 229  8.3       03:04
 228  8.3       03:05
 229  8.3       03:06
 229  8.3       03:07
 227  8.3       03:09
 226  8.3       03:10
 227  8.3       03:11
 228  8.3       03:12
 227  8.3       03:13
 226  8.3       03:15
 227  8.3       03:16
 227  8.3       03:17
 226  8.3       03:18
 227  8.3       03:19
 228  8.3       03:20
 227  8.3       03:21
 227  8.3       03:22
 227  8.3       03:24
 227  8.3       03:25
 227  8.3       03:26
 227  8.3       03:27
 228  8.3       03:28
 227  8.3       03:29
 226  8.3       03:31
 227  8.3       03:32
 227  8.3       03:33
 227  8.3       03:34
 227  8.3       03:35
 228  8.3       03:36
 228  8.3       03:37
 226  8.3       03:39
 227  8.3       03:40
 227  8.3       03:41
 227  8.3       03:42
 227  8.3       03:43
 227  8.3       03:44
 227  8.3       03:45
 226  8.3       03:47
 227  8.3       03:48
 227  8.3       03:49
 227  8.3       03:50
 227  8.3       03:51
 228  8.3       03:52
 227  8.3       03:53
 226  8.3       03:55
 226  8.3       03:56
 227  8.3       03:57
 227  8.3       03:58
 226  8.3       03:59
 227  8.3       04:00
 227  8.3       04:01
 226  8.3       04:03
 227  8.3       04:04
 227  8.3       04:05
 227  8.3       04:06
 227  8.3       04:07
 228  8.3       04:08
 228  8.3       04:09
 226  8.3       04:11
 227  8.3       04:12
 227  8.3       04:13
 227  8.3       04:14
 227  8.3       04:15
 228  8.3       04:16
 228  8.3       04:17
 226  8.3       04:19
 227  8.3       04:20
 227  8.3       04:21
 227  8.3       04:22
 227  8.3       04:23
 228  8.3       04:24
 228  8.3       04:25
 226  8.3       04:27
 227  8.3       04:28
 227  8.3       04:29
 227  8.3       04:30
 227  8.3       04:31
 228  8.3       04:32
 228  8.3       04:33
 227  8.3       04:35
 227  8.3       04:36
 228  8.3       04:37
 227  8.3       04:38
 227  8.3       04:39
 228  8.3       04:40
 228  8.3       04:41
 227  8.3       04:43
 227  8.3       04:44
 228  8.3       04:45
 227  8.3       04:46
 227  8.3       04:47
 228  8.3       04:48
 228  8.3       04:49
 227  8.3       04:50
 227  8.3       04:52
 228  8.3       04:53
 227  8.3       04:54
 227  8.3       04:55
 228  8.3       04:56
