radeon-pci-0100
Adapter: PCI adapter
 197  1.9       04:51
 196  1.9       04:53
 196  1.9       04:54
 195  1.9       04:55
 195  1.9       04:56
 194  0.1       04:57
 194  1.9       04:58
 194  1.9       04:59
 193  1.9       05:00
 193  1.9       05:01
 193  1.9       05:02
 192  1.9       05:03
 192  1.9       05:04
 192  1.9       05:05
 191  1.9       05:07
 190  1.9       05:08
 190  1.9       05:09
 189  1.9       05:10
 189  1.9       05:11
 189  1.9       05:12
 189  1.9       05:13
 188  1.9       05:14
 188  1.9       05:15
 188  1.9       05:16
 187  1.9       05:17
 187  1.9       05:18
 187  1.9       05:19
 186  1.9       05:21
 186  1.9       05:22
 185  1.9       05:23
 185  1.9       05:24
 185  1.9       05:25
 185  1.9       05:26
 184  1.9       05:27
 184  1.9       05:28
 184  1.9       05:29
 184  1.9       05:30
 183  1.9       05:31
 183  1.9       05:32
 183  1.9       05:33
 182  1.9       05:34
 182  1.9       05:36
 181  1.9       05:37
 181  1.9       05:38
 181  1.9       05:39
 181  1.9       05:40
 180  1.9       05:41
 180  1.9       05:42
 180  1.9       05:43
 180  0.3       05:44
 179  1.9       05:45
 179  1.9       05:46
 179  1.9       05:47
 179  1.9       05:48
 178  1.9       05:49
 177  1.9       05:51
 177  0.3       05:52
 177  1.9       05:53
 177  1.9       05:54
 176  1.9       05:55
 176  1.9       05:56
 176  1.9       05:57
 176  1.9       05:58
 175  1.9       05:59
 175  1.9       06:00
 175  1.9       06:01
 175  1.9       06:02
 175  1.9       06:03
 174  1.9       06:05
 174  1.9       06:06
 173  1.9       06:07
 173  1.9       06:08
 173  1.9       06:09
 173  1.9       06:10
 173  1.9       06:11
 172  1.9       06:12
 172  1.9       06:13
 172  1.9       06:14
 172  1.9       06:15
 172  1.9       06:16
 172  1.9       06:17
 171  1.9       06:18
 171  1.9       06:20
 171  1.9       06:21
 170  1.9       06:22
 170  1.9       06:23
 170  1.9       06:24
 170  1.9       06:25
 170  1.9       06:26
 170  1.9       06:27
 169  1.9       06:28
 169  1.9       06:29
 169  1.9       06:30
 169  1.9       06:31
 169  1.9       06:32
 168  1.9       06:34
 168  1.9       06:35
 168  1.9       06:36
 167  1.9       06:37
 167  1.9       06:38
 167  1.9       06:39
 167  1.9       06:40
 167  1.9       06:41
 166  1.9       06:42
 166  1.9       06:43
 166  1.9       06:44
 166  1.9       06:45
 166  1.9       06:46
 166  1.9       06:47
 165  1.9       06:49
 165  1.9       06:50
 165  1.9       06:51
 165  1.9       06:52
 164  1.9       06:53
 164  1.9       06:54
 164  1.9       06:55
 164  1.9       06:56
 164  1.9       06:57
 164  1.9       06:58
 163  1.9       06:59
 163  1.9       07:00
 163  1.9       07:01
 163  1.9       07:02
 162  1.9       07:04
 162  1.9       07:05
 162  1.9       07:06
 162  1.9       07:07
 162  1.9       07:08
 162  1.9       07:09
 162  1.9       07:10
 161  1.9       07:11
 161  1.9       07:12
 161  1.9       07:13
 161  1.9       07:14
 161  1.9       07:15
 161  1.9       07:16
 161  1.9       07:17
 160  1.9       07:19
 160  1.9       07:20
 160  1.9       07:21
 160  1.9       07:22
 159  1.9       07:23
 159  1.9       07:24
 159  1.9       07:25
 159  1.9       07:26
 159  1.9       07:27
 159  1.9       07:28
 159  1.9       07:29
 159  1.9       07:30
 158  1.9       07:31
 158  1.9       07:32
 158  1.9       07:34
 158  1.9       07:35
 157  1.9       07:36
 157  1.9       07:37
 157  1.9       07:38
 157  1.9       07:39
 157  1.9       07:40
 157  1.9       07:41
 157  1.9       07:42
 157  1.9       07:43
 156  1.9       07:44
 156  1.9       07:45
 156  1.9       07:46
 156  1.9       07:47
 156  1.9       07:49
 155  1.8       07:50
 155  1.8       07:51
 155  1.8       07:52
 155  1.8       07:53
 155  1.8       07:54
 155  1.8       07:55
 154  1.8       07:56
 154  1.8       07:57
 154  1.8       07:58
 154  1.8       07:59
 154  1.8       08:00
 154  1.8       08:01
 153  1.8       08:03
 153  1.8       08:04
 153  1.8       08:05
 153  1.8       08:06
 152  1.8       08:07
 152  1.8       08:08
 152  1.8       08:09
 152  1.8       08:10
 152  1.8       08:11
 152  1.8       08:12
 152  1.8       08:13
 151  1.8       08:15
 151  1.8       08:16
 151  1.8       08:17
 151  1.8       08:18
 150  1.8       08:19
 150  1.8       08:20
 150  1.8       08:21
 150  1.8       08:22
 150  1.8       08:23
 150  1.8       08:24
 149  1.8       08:25
 149  1.8       08:26
 149  1.8       08:27
 149  1.8       08:29
 149  1.8       08:30
 148  1.8       08:31
 148  1.8       08:32
 148  1.8       08:33
 148  1.8       08:34
 148  1.8       08:35
 147  1.8       08:36
 147  1.8       08:37
 147  1.8       08:38
 147  1.8       08:39
 147  1.8       08:40
 146  1.8       08:42
 146  1.8       08:43
 146  1.8       08:44
 146  1.8       08:45
 146  1.8       08:46
 145  1.8       08:47
 145  1.8       08:48
 145  1.8       08:49
 145  1.8       08:50
 145  1.8       08:51
 145  1.8       08:52
 145  1.8       08:53
 144  1.8       08:54
 144  1.8       08:56
 144  1.8       08:57
 144  1.8       08:58
 144  1.8       08:59
 144  1.8       09:00
 143  1.8       09:01
 143  1.8       09:02
 143  1.8       09:03
 143  1.8       09:04
 143  1.8       09:05
 143  1.8       09:06
 143  1.8       09:07
 142  1.8       09:08
 142  1.8       09:10
 142  1.8       09:11
 142  1.8       09:12
 142  1.8       09:13
 142  1.8       09:14
 141  1.8       09:15
 141  1.8       09:16
 141  1.8       09:17
 141  1.8       09:18
 141  1.8       09:19
 141  1.8       09:20
 141  1.8       09:21
 141  1.8       09:22
 140  1.8       09:24
 140  1.8       09:25
 140  1.8       09:26
 140  1.8       09:27
 140  1.8       09:28
 140  1.8       09:29
