radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

dell_smm-virtual-0
Adapter: Virtual device
fan1:        2684 RPM

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.88 V  
curr1:       1000.00 uA 

coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +49.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +46.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +49.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +46.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +45.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +44.0°C  

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%CPU %MEM     ELAPSED
 0.0  0.5       00:00
 274  1.3       00:01
 171  1.3       00:03
 163  1.3       00:04
 190  1.3       00:05
 196  1.3       00:06
 200  1.3       00:07
 203  1.3       00:08
 208  1.3       00:09
 190  1.3       00:11
 195  1.3       00:12
 201  1.3       00:13
 202  1.3       00:14
 206  1.3       00:15
 209  1.3       00:16
 211  1.3       00:17
 215  1.3       00:18
 205  1.3       00:20
 207  1.3       00:21
 208  1.3       00:22
 208  1.3       00:23
 211  1.3       00:24
 212  1.3       00:25
 213  1.3       00:26
 215  1.3       00:27
 216  1.3       00:28
 210  1.3       00:30
 211  1.3       00:31
 213  1.3       00:32
 213  1.3       00:33
 215  1.3       00:34
 216  1.3       00:35
 217  1.3       00:36
 212  1.3       00:38
 213  1.3       00:39
 214  1.3       00:40
 215  1.3       00:41
 216  1.3       00:42
 216  1.3       00:43
 216  1.3       00:44
 217  1.3       00:45
 217  1.3       00:46
 214  1.3       00:48
 214  1.3       00:49
 215  1.3       00:50
 216  1.3       00:51
 217  1.3       00:52
 212  1.3       00:54
 213  1.3       00:55
 214  1.3       00:56
 215  1.3       00:57
 215  1.3       00:58
 216  1.3       00:59
 217  1.3       01:00
 217  1.3       01:01
 214  1.3       01:03
 215  1.3       01:04
 215  1.3       01:05
 215  1.3       01:06
 216  1.3       01:07
 213  1.3       01:09
 214  1.3       01:10
 214  1.3       01:11
 214  1.3       01:12
 215  1.3       01:13
 216  1.3       01:14
 216  1.3       01:15
 216  1.3       01:16
 214  1.3       01:18
 214  1.3       01:19
 214  1.3       01:20
 214  1.3       01:21
 214  1.3       01:22
 215  1.3       01:23
 216  1.3       01:24
 216  1.3       01:25
 214  1.3       01:27
 214  1.3       01:28
 215  1.3       01:29
 215  1.3       01:30
 214  1.3       01:31
 212  1.3       01:33
 213  1.3       01:34
 213  1.3       01:35
 213  1.3       01:36
 213  1.3       01:37
 213  1.3       01:38
 213  1.3       01:39
 214  1.3       01:40
 212  1.3       01:42
 211  1.3       01:43
 212  1.3       01:44
 212  1.3       01:45
 213  1.3       01:46
 213  1.3       01:47
 211  1.3       01:49
 212  1.3       01:50
 212  1.3       01:51
 212  1.3       01:52
 213  1.3       01:53
 213  1.3       01:54
 213  1.3       01:55
 213  1.3       01:56
 212  1.3       01:58
 212  1.3       01:59
 212  1.3       02:00
 213  1.3       02:01
 213  1.3       02:02
 213  1.3       02:03
 213  1.3       02:04
 214  1.3       02:05
 212  1.3       02:07
 213  1.3       02:08
 213  1.3       02:09
 213  1.3       02:10
 214  1.3       02:11
 214  1.3       02:12
 214  1.3       02:13
 214  1.3       02:14
 212  1.3       02:16
 213  1.3       02:17
 213  1.3       02:18
 213  1.3       02:19
 213  1.3       02:20
 214  1.3       02:21
 214  1.3       02:22
 214  1.3       02:23
 214  1.3       02:24
 213  1.3       02:26
 213  1.3       02:27
 213  1.3       02:28
 214  1.3       02:29
 214  1.3       02:30
 214  1.3       02:31
 214  1.3       02:32
 213  1.3       02:34
 213  1.3       02:35
 213  1.3       02:36
 214  1.3       02:37
 214  1.3       02:38
 214  1.3       02:39
 214  1.3       02:40
 213  1.3       02:42
 213  1.3       02:43
 214  1.3       02:44
 214  1.3       02:45
 214  1.3       02:46
 214  1.3       02:47
 214  1.3       02:48
 213  1.3       02:50
 213  1.3       02:51
 213  1.3       02:52
 213  1.3       02:53
 214  1.3       02:54
 214  1.3       02:55
 214  1.3       02:56
 214  1.3       02:57
 213  1.3       02:59
 213  1.3       03:00
 214  1.3       03:01
 214  1.3       03:02
 213  1.3       03:03
 212  1.3       03:05
 212  1.3       03:06
 212  1.3       03:07
 213  1.3       03:08
 213  1.3       03:09
 213  1.3       03:10
 213  1.3       03:11
 212  1.3       03:13
 212  1.3       03:14
 213  1.3       03:15
 213  1.3       03:16
 213  1.3       03:17
 213  1.3       03:18
 213  1.3       03:19
 213  1.3       03:21
 213  1.3       03:22
 213  1.3       03:23
 213  1.3       03:24
 213  1.3       03:25
 213  1.3       03:26
 213  1.3       03:27
 213  1.3       03:28
 212  1.3       03:30
 212  1.3       03:31
 213  1.3       03:32
 213  1.3       03:33
 213  1.3       03:34
 213  1.3       03:35
 213  1.3       03:36
 213  1.3       03:37
 212  1.3       03:39
 212  1.3       03:40
 212  1.3       03:41
 212  1.3       03:42
 213  1.3       03:43
 213  1.3       03:44
 213  1.3       03:45
 213  1.3       03:46
 212  1.3       03:48
 213  1.3       03:49
 213  1.3       03:50
 213  1.3       03:51
 213  1.3       03:52
 213  1.3       03:53
 213  1.3       03:54
 213  1.3       03:56
 213  1.3       03:57
 213  1.3       03:58
 212  1.3       03:59
 213  1.3       04:00
 213  1.3       04:01
 212  1.3       04:03
 212  1.3       04:04
 211  1.3       04:05
 211  1.3       04:06
 210  1.3       04:07
 210  1.3       04:08
 209  1.3       04:09
 209  1.3       04:10
 208  1.3       04:11
 208  1.3       04:12
 207  1.3       04:13
 207  1.3       04:14
 206  1.3       04:15
 205  1.3       04:17
 204  0.0       04:18
 204  1.3       04:19
 203  1.3       04:20
 203  1.3       04:21
 202  1.3       04:22
 202  1.3       04:23
 201  1.3       04:24
 201  1.3       04:25
 201  1.3       04:26
 200  1.3       04:27
 200  1.3       04:28
 199  1.3       04:29
 199  1.3       04:30
 198  1.3       04:32
 197  1.3       04:33
 197  1.3       04:34
 196  1.3       04:35
 196  1.3       04:36
 196  1.3       04:37
 195  1.3       04:38
 195  1.3       04:39
 194  1.3       04:40
 194  1.3       04:41
 193  1.3       04:42
 193  1.3       04:43
 193  1.3       04:44
 192  1.3       04:46
 191  1.3       04:47
 191  1.3       04:48
 190  1.3       04:49
 190  1.3       04:50
 190  1.3       04:51
 189  1.3       04:52
