coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +77.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +77.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +75.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +75.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +74.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +60.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.87 V  
curr1:            N/A  

dell_smm-virtual-0
Adapter: Virtual device
fan1:        4954 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  2176   424   8636
 0.0  3948   588   8800
 0.0  3948   756   8968
 0.0  4888  9080  17296
 0.0  5792  9192  17408
 0.1  8540 116872 452160
 0.1  8540 117016 517696
 0.1 10412 119260 650748
 0.1 12524 121372 652860
 0.1 14636 123484 654972
 0.2 16748 125596 657084
 0.2 19124 127840 659328
 0.2 21236 129952 661440
 0.2 23348 132064 663552
 0.3 25460 134176 665664
 0.3 27836 136552 668040
 0.3 29948 138664 670152
 0.4 32060 140776 672264
 0.4 34172 143020 674508
 0.4 36284 145132 676620
 0.4 38396 147244 678732
 0.5 40508 149356 680844
 0.5 42620 151336 682824
 0.5 44732 153580 685068
 0.5 46844 155560 687048
 0.6 48692 157540 689028
 0.6 50540 159388 690876
 0.6 52652 161500 692988
 0.6 54764 163612 695100
 0.7 56876 165592 697080
 0.7 58988 167704 699192
 0.7 60836 169684 701172
 0.7 62948 171796 703284
 0.8 65060 173776 705264
 0.8 66908 175756 707244
 0.8 69020 177736 709224
 0.8 71132 179848 711336
 0.9 73244 182092 713580
 0.9 75356 184072 715560
 0.9 77468 186184 717672
 0.9 79580 188428 719916
 1.0 81692 190408 721896
 1.0 83540 192388 723876
 1.0 85652 194368 725856
 1.0 87500 196348 727836
 1.1 89612 198328 729816
 1.1 91196 200044 731532
 1.1 93308 202024 733512
 1.1 95420 204136 735624
 1.2 97268 206116 737604
 1.2 99116 207964 739452
 1.2 100964 209812 741300
 1.2 102548 211396 742884
 1.3 104660 213508 744996
 1.3 107036 215884 747372
 1.3 108884 217732 749220
 1.3 110996 219712 751200
 1.4 113108 221824 753312
 1.4 114956 223804 755292
 1.4 117068 225784 757272
 1.4 119180 228028 759516
 1.5 121028 229876 761364
 1.5 123140 231856 763344
 1.5 124988 233704 765192
 1.5 126836 235552 767040
 1.6 128684 237532 769020
 1.6 130796 239512 771000
 1.6 132908 241756 773244
 1.6 135020 243868 775356
 1.7 137132 245980 777468
 1.7 139508 248224 779712
 1.7 141356 250204 781692
 1.7 143732 252448 783936
 1.8 145580 254296 785784
 1.8 147428 256276 787764
 1.8 149540 258256 789744
 1.8 151652 260500 791988
 1.9 153764 262480 793968
 1.9 155612 264460 795948
 1.9 157724 266440 797928
 1.9 159836 268552 800040
 2.0 161684 270532 802020
 2.0 163796 272512 804000
 2.0 165908 274624 806112
 2.0 167756 276604 808092
 2.1 169868 278584 810072
 2.1 171452 280300 811788
 2.1 173300 282016 813504
 2.1 175676 284392 815880
 2.2 177524 286372 817860
 2.2 179636 288484 819972
 2.2 181748 290464 821952
 2.2 183860 292576 824064
 2.3 185972 294688 826176
 2.3 187820 296668 828156
 2.3 189932 298780 830268
 2.4 192044 300892 832380
 2.4 194156 302872 834360
 2.4 196004 304852 836340
 2.4 197852 306700 838188
 2.5 199964 308680 840168
 2.5 201812 310660 842148
 2.5 203924 312640 844128
 2.5 205772 314620 846108
 2.5 207620 316468 847956
 2.6 209732 318448 849936
 2.6 211580 320428 851916
 2.6 213956 322672 854160
 2.6 215804 324652 856140
 2.7 217916 326764 858252
 2.7 220028 328744 860232
 2.7 221876 330724 862212
 2.8 223988 332836 864324
 2.8 226364 335080 866568
 2.8 228476 337324 868812
 2.8 231116 339832 871320
 2.9 233228 342076 873564
 2.9 235340 344056 875544
 2.9 237452 346300 877788
 2.9 239828 348544 880032
 3.0 241676 350524 882012
 3.0 243788 352504 883992
 3.0 245900 354748 886236
 3.1 248012 356728 888216
 3.1 250124 358840 890328
 3.1 252236 361084 892572
 3.1 254348 363064 894552
 3.2 256460 365176 896664
 3.2 258572 367288 898776
 3.2 260420 369268 900756
 3.2 262268 371116 902604
 3.3 264380 373228 904716
 3.3 266492 375340 906828
 3.3 268604 377452 908940
 3.3 270716 379432 910920
 3.4 272564 381412 912900
 3.4 274676 383392 914880
 3.4 276524 385372 916860
 3.4 278900 387748 919236
 3.5 281012 389728 921216
 3.5 283124 391840 923328
 3.5 284708 393424 924912
 3.5 286556 395404 926892
 3.6 288668 397384 928872
 3.6 290516 399364 930852
 3.6 292628 401476 932964
 3.6 294740 403456 934944
 3.7 296588 405436 936924
 3.7 298700 407416 938904
 3.7 300812 409528 941016
 3.7 302660 411376 942864
 3.8 304772 413488 944976
 3.8 306620 415468 946956
 3.8 308468 417316 948804
 3.8 310580 419428 950916
 3.9 312692 421408 952896
 3.9 314804 423520 955008
 3.9 316916 425632 957120
 3.9 319028 427744 959232
 4.0 320876 429724 961212
 4.0 322988 431836 963324
 4.0 324836 433684 965172
 4.0 326948 435796 967284
 4.1 329060 437776 969264
 4.1 330908 439888 971376
 4.1 333020 441868 973356
 4.1 335132 443980 975468
 4.2 337244 445960 977448
 4.2 339092 447940 979428
 4.2 341204 449920 981408
 4.2 343052 451900 983388
 4.3 345164 453880 985368
 4.3 347276 455992 987480
 4.3 349124 457972 989460
 4.3 351236 460084 991572
 4.4 353084 461800 993288
 4.4 355196 464044 995532
 4.4 357308 466156 997644
 4.4 359156 468004 999492
 4.5 361268 470116 1001604
 4.5 363380 472096 1003584
 4.5 365228 474076 1005564
 4.5 367604 476452 1007940
 4.6 369716 478432 1009920
 4.6 371828 480544 1012032
 4.6 373940 482656 1014144
 4.6 375788 484504 1015992
 4.7 378428 487144 1018632
 4.7 380276 488992 1020480
 4.7 382124 490972 1022460
 4.8 384500 493216 1024704
 4.8 386348 495196 1026684
 4.8 388460 497308 1028796
 4.8 390308 499156 1030644
 4.9 392420 501136 1032624
 4.9 394532 503248 1034736
 4.9 396644 505360 1036848
 4.9 398492 507340 1038828
 5.0 400868 509584 1041072
 5.0 402980 511696 1043184
