coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +73.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +73.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +70.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +72.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +72.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +60.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.86 V  
curr1:            N/A  

dell_smm-virtual-0
Adapter: Virtual device
fan1:        4954 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  2112   424   8636
 0.0  3896   756   8968
 0.0  4780   888   9100
 0.0  4780  9080  17296
 0.0  5848  9192  17408
 0.1 10508 117004 517696
 0.1 10508 117016 517696
 0.1 12732 119392 650880
 0.1 14844 121636 653124
 0.2 16956 123748 655236
 0.2 19068 125860 657348
 0.2 21180 127972 659460
 0.2 22764 129556 661044
 0.3 24612 131272 662760
 0.3 26460 133120 664608
 0.3 28572 135364 666852
 0.3 30684 137476 668964
 0.4 33060 139720 671208
 0.4 35172 141964 673452
 0.4 37284 144076 675564
 0.4 39396 146188 677676
 0.5 41508 148168 679656
 0.5 43620 150280 681768
 0.5 45732 152392 683880
 0.5 47844 154504 685992
 0.6 49692 156484 687972
 0.6 52068 158728 690216
 0.6 54180 160840 692328
 0.7 56292 163084 694572
 0.7 58404 165196 696684
 0.7 60780 167572 699060
 0.7 62892 169552 701040
 0.8 64740 171532 703020
 0.8 66852 173512 705000
 0.8 68700 175492 706980
 0.8 70812 177604 709092
 0.9 72924 179584 711072
 0.9 75036 181696 713184
 0.9 77148 183940 715428
 0.9 79260 186052 717540
 1.0 81372 188032 719520
 1.0 83484 190144 721632
 1.0 85596 192256 723744
 1.0 87444 194236 725724
 1.1 89556 196216 727704
 1.1 91140 197932 729420
 1.1 93252 199912 731400
 1.1 95364 202024 733512
 1.2 97476 204136 735624
 1.2 99324 205984 737472
 1.2 101436 208228 739716
 1.2 103548 210340 741828
 1.3 105660 212452 743940
 1.3 107772 214432 745920
 1.3 109884 216544 748032
 1.4 111996 218656 750144
 1.4 114108 220768 752256
 1.4 116220 222880 754368
 1.4 118068 224860 756348
 1.5 120180 226972 758460
 1.5 122292 228952 760440
 1.5 124140 230932 762420
 1.5 126252 232912 764400
 1.6 128364 235024 766512
 1.6 130212 237004 768492
 1.6 132060 238852 770340
 1.6 134172 240964 772452
 1.7 136284 242944 774432
 1.7 138132 244924 776412
 1.7 140244 247036 778524
 1.7 142356 249016 780504
 1.8 144468 251128 782616
 1.8 146316 253108 784596
 1.8 148428 255220 786708
 1.8 150540 257200 788688
 1.9 152652 259444 790932
 1.9 154764 261424 792912
 1.9 156612 263404 794892
 1.9 158724 265384 796872
 2.0 160572 267364 798852
 2.0 162684 269476 800964
 2.0 164796 271456 802944
 2.0 166908 273568 805056
 2.1 168756 275548 807036
 2.1 171132 277792 809280
 2.1 172716 279508 810996
 2.1 174828 281620 813108
 2.2 176940 283600 815088
 2.2 179052 285844 817332
 2.2 181164 287956 819444
 2.2 183276 289936 821424
 2.3 185388 292180 823668
 2.3 187236 293896 825384
 2.3 188292 295084 826572
 2.3 190404 297196 828684
 2.4 192516 299308 830796
 2.4 194628 301420 832908
 2.4 196740 303532 835020
 2.4 198588 305380 836868
 2.5 200700 307492 838980
 2.5 202812 309472 840960
 2.5 204924 311584 843072
 2.5 206772 313564 845052
 2.6 208884 315676 847164
 2.6 211260 317920 849408
 2.6 213372 320032 851520
 2.6 215484 322144 853632
 2.7 217596 324388 855876
 2.7 219708 326368 857856
 2.7 221556 328348 859836
 2.7 223668 330460 861948
 2.8 226044 332704 864192
 2.8 227892 334552 866040
 2.8 229740 336532 868020
 2.8 231852 338512 870000
 2.9 233964 340624 872112
 2.9 236076 342736 874224
 2.9 237924 344584 876072
 3.0 240036 346696 878184
 3.0 241884 348676 880164
 3.0 243996 350788 882276
 3.0 246108 352768 884256
 3.1 248220 355012 886500
 3.1 250596 357256 888744
 3.1 252444 359236 890724
 3.1 254556 361216 892704
 3.2 256668 363328 894816
 3.2 258780 365440 896928
 3.2 260892 367552 899040
 3.2 262740 369400 900888
 3.3 264852 371512 903000
 3.3 266964 373624 905112
 3.3 269076 375736 907224
 3.3 270924 377584 909072
 3.4 272508 379168 910656
 3.4 274884 381544 913032
 3.4 276732 383524 915012
 3.4 278844 385504 916992
