coretemp-isa-0000
Adapter: ISA adapter
Package id 0:  +77.0°C  (high = +100.0°C, crit = +100.0°C)
Core 0:        +72.0°C  (high = +100.0°C, crit = +100.0°C)
Core 1:        +71.0°C  (high = +100.0°C, crit = +100.0°C)
Core 2:        +68.0°C  (high = +100.0°C, crit = +100.0°C)
Core 3:        +77.0°C  (high = +100.0°C, crit = +100.0°C)

pch_cannonlake-virtual-0
Adapter: Virtual device
temp1:        +61.0°C  

BAT0-acpi-0
Adapter: ACPI interface
in0:          12.70 V  
curr1:            N/A  

dell_smm-virtual-0
Adapter: Virtual device
fan1:        3947 RPM

radeon-pci-0100
Adapter: PCI adapter
temp1:            N/A  (crit = +120.0°C, hyst = +90.0°C)

acpitz-acpi-0
Adapter: ACPI interface
temp1:        +25.0°C  (crit = +107.0°C)

%MEM   RSS  SIZE    VSZ
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  2096   420   8600
 0.0  5764 42504 312320
 0.0  5764 42636 312452
 0.0  8532 121900 862076
 0.0  8532 122032 927612
 0.0  8532 122040 927612
 0.0 14132 123496 929064
 0.1 16764 125660 931044
 0.1 19236 127848 933024
 0.1 22176 130312 935268
 0.1 24288 132644 937380
 0.1 26172 134184 938700
 0.1 26896 134392 938700
 0.1 27524 134624 938700
 0.1 28220 126596 930504
 0.1 28784 126816 930504
 0.1 29348 127024 930504
 0.1 29348 127232 930504
 0.1 29972 127452 930504
 0.1 30536 127648 930504
 0.1 31100 127856 930504
 0.1 31664 127996 930504
 0.1 31664 128204 930504
 0.1 32288 128412 930504
 0.2 32852 128632 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 33416 128760 930504
 0.2 36740 128760 930504
 0.2 36740 128760 930504
 0.2 32936 128760 930504
 0.2 32936 128760 930504
 0.2 34280 128760 930504
 0.2 34844 128760 930504
 0.2 35408 128760 930504
 0.2 35972 128760 930504
 0.2 36596 128760 930504
 0.2 36596 128760 930504
 0.2 37160 128760 930504
 0.2 37724 128760 930504
 0.2 38288 128760 930504
 0.2 38884 128760 930504
 0.2 38884 128760 930504
 0.2 38884 128760 930504
 0.2 34708 116372 918112
 0.2 32676 83604 885328
 0.2 32676 83808 885532
